,hash,message,date,filename,parents,files,lines,deletions,insertions,classification,confidence,explanation
4213,17c9ad40fa19a412ad560a9becde39b9df038741,art temp commit,2015-04-04 17:16:30+02:00,Animation.meta,['e90dea9b706f350863e7e1d050535621c8170dcc'],10,188,67,121,not bug fix,1.0,commit message appears unrelated to bug fixes
4214,17c9ad40fa19a412ad560a9becde39b9df038741,art temp commit,2015-04-04 17:16:30+02:00,MainButton.controller,['e90dea9b706f350863e7e1d050535621c8170dcc'],10,188,67,121,not bug fix,1.0,commit message appears unrelated to bug fixes
4215,17c9ad40fa19a412ad560a9becde39b9df038741,art temp commit,2015-04-04 17:16:30+02:00,MainButton.controller.meta,['e90dea9b706f350863e7e1d050535621c8170dcc'],10,188,67,121,not bug fix,1.0,commit message appears unrelated to bug fixes
4216,17c9ad40fa19a412ad560a9becde39b9df038741,art temp commit,2015-04-04 17:16:30+02:00,Art.cs,['e90dea9b706f350863e7e1d050535621c8170dcc'],10,188,67,121,not bug fix,1.0,commit message appears unrelated to bug fixes
4217,17c9ad40fa19a412ad560a9becde39b9df038741,art temp commit,2015-04-04 17:16:30+02:00,Catalog.cs,['e90dea9b706f350863e7e1d050535621c8170dcc'],10,188,67,121,not bug fix,1.0,commit message appears unrelated to bug fixes
4218,17c9ad40fa19a412ad560a9becde39b9df038741,art temp commit,2015-04-04 17:16:30+02:00,ArtCatalog.cs,['e90dea9b706f350863e7e1d050535621c8170dcc'],10,188,67,121,not bug fix,1.0,commit message appears unrelated to bug fixes
4219,17c9ad40fa19a412ad560a9becde39b9df038741,art temp commit,2015-04-04 17:16:30+02:00,ArtworkGUIData.cs,['e90dea9b706f350863e7e1d050535621c8170dcc'],10,188,67,121,not bug fix,1.0,commit message appears unrelated to bug fixes
4220,17c9ad40fa19a412ad560a9becde39b9df038741,art temp commit,2015-04-04 17:16:30+02:00,LoginGUI.cs,['e90dea9b706f350863e7e1d050535621c8170dcc'],10,188,67,121,not bug fix,1.0,commit message appears unrelated to bug fixes
4221,17c9ad40fa19a412ad560a9becde39b9df038741,art temp commit,2015-04-04 17:16:30+02:00,LoginGUI.cs.meta,['e90dea9b706f350863e7e1d050535621c8170dcc'],10,188,67,121,not bug fix,1.0,commit message appears unrelated to bug fixes
4222,17c9ad40fa19a412ad560a9becde39b9df038741,art temp commit,2015-04-04 17:16:30+02:00,app.userprefs,['e90dea9b706f350863e7e1d050535621c8170dcc'],10,188,67,121,not bug fix,1.0,commit message appears unrelated to bug fixes
4223,a81949ed1ae54009ebb240df73d9bb790e352c6d,fixed merge conflict,2015-04-04 17:20:54+02:00,,"['3653be99243f1b97ac234910a68e794e21be3005', '17c9ad40fa19a412ad560a9becde39b9df038741']",219,103513,835,102678,bug fix,0.9,commit message includes the keyword 'fixed' and is likely referring to resolving an issue
4224,face58a14ba0e14f230d14c9393181c23fced8ca,fixed storage bug,2015-04-04 17:43:59+02:00,GUI.meta,['a81949ed1ae54009ebb240df73d9bb790e352c6d'],7,31,25,6,bug fix,1.0,commit message contains the keyword 'fixed' indicating a bug fix
4225,face58a14ba0e14f230d14c9393181c23fced8ca,fixed storage bug,2015-04-04 17:43:59+02:00,MainMenuScene.unity,['a81949ed1ae54009ebb240df73d9bb790e352c6d'],7,31,25,6,bug fix,1.0,commit message contains the keyword 'fixed' indicating a bug fix
4226,face58a14ba0e14f230d14c9393181c23fced8ca,fixed storage bug,2015-04-04 17:43:59+02:00,MainMenuScene.unity.orig,['a81949ed1ae54009ebb240df73d9bb790e352c6d'],7,31,25,6,bug fix,1.0,commit message contains the keyword 'fixed' indicating a bug fix
4227,face58a14ba0e14f230d14c9393181c23fced8ca,fixed storage bug,2015-04-04 17:43:59+02:00,MainMenuScene.unity.orig.meta,['a81949ed1ae54009ebb240df73d9bb790e352c6d'],7,31,25,6,bug fix,1.0,commit message contains the keyword 'fixed' indicating a bug fix
4228,face58a14ba0e14f230d14c9393181c23fced8ca,fixed storage bug,2015-04-04 17:43:59+02:00,Catalog.cs,['a81949ed1ae54009ebb240df73d9bb790e352c6d'],7,31,25,6,bug fix,1.0,commit message contains the keyword 'fixed' indicating a bug fix
4229,face58a14ba0e14f230d14c9393181c23fced8ca,fixed storage bug,2015-04-04 17:43:59+02:00,Storage.cs,['a81949ed1ae54009ebb240df73d9bb790e352c6d'],7,31,25,6,bug fix,1.0,commit message contains the keyword 'fixed' indicating a bug fix
4230,face58a14ba0e14f230d14c9393181c23fced8ca,fixed storage bug,2015-04-04 17:43:59+02:00,Web.meta,['a81949ed1ae54009ebb240df73d9bb790e352c6d'],7,31,25,6,bug fix,1.0,commit message contains the keyword 'fixed' indicating a bug fix
4231,495465a48afc49704279b74f49e232317413688a,commit for merge fix,2015-04-04 17:53:49+02:00,MainMenuScene.unity,['17c9ad40fa19a412ad560a9becde39b9df038741'],10,298,273,25,bug fix,1.0,"commit message includes the keyword 'fix', indicating a bug fix"
4232,495465a48afc49704279b74f49e232317413688a,commit for merge fix,2015-04-04 17:53:49+02:00,MainMenuScene.unity.orig,['17c9ad40fa19a412ad560a9becde39b9df038741'],10,298,273,25,bug fix,1.0,"commit message includes the keyword 'fix', indicating a bug fix"
4233,495465a48afc49704279b74f49e232317413688a,commit for merge fix,2015-04-04 17:53:49+02:00,MainMenuScene.unity.orig.meta,['17c9ad40fa19a412ad560a9becde39b9df038741'],10,298,273,25,bug fix,1.0,"commit message includes the keyword 'fix', indicating a bug fix"
4234,495465a48afc49704279b74f49e232317413688a,commit for merge fix,2015-04-04 17:53:49+02:00,Art.cs,['17c9ad40fa19a412ad560a9becde39b9df038741'],10,298,273,25,bug fix,1.0,"commit message includes the keyword 'fix', indicating a bug fix"
4235,495465a48afc49704279b74f49e232317413688a,commit for merge fix,2015-04-04 17:53:49+02:00,Catalog.cs,['17c9ad40fa19a412ad560a9becde39b9df038741'],10,298,273,25,bug fix,1.0,"commit message includes the keyword 'fix', indicating a bug fix"
4236,495465a48afc49704279b74f49e232317413688a,commit for merge fix,2015-04-04 17:53:49+02:00,ArtCatalog.cs,['17c9ad40fa19a412ad560a9becde39b9df038741'],10,298,273,25,bug fix,1.0,"commit message includes the keyword 'fix', indicating a bug fix"
4237,495465a48afc49704279b74f49e232317413688a,commit for merge fix,2015-04-04 17:53:49+02:00,ArtworkGUIData.cs,['17c9ad40fa19a412ad560a9becde39b9df038741'],10,298,273,25,bug fix,1.0,"commit message includes the keyword 'fix', indicating a bug fix"
4238,495465a48afc49704279b74f49e232317413688a,commit for merge fix,2015-04-04 17:53:49+02:00,GUIControl.cs.orig,['17c9ad40fa19a412ad560a9becde39b9df038741'],10,298,273,25,bug fix,1.0,"commit message includes the keyword 'fix', indicating a bug fix"
4239,495465a48afc49704279b74f49e232317413688a,commit for merge fix,2015-04-04 17:53:49+02:00,GUIControl.cs.orig.meta,['17c9ad40fa19a412ad560a9becde39b9df038741'],10,298,273,25,bug fix,1.0,"commit message includes the keyword 'fix', indicating a bug fix"
4240,495465a48afc49704279b74f49e232317413688a,commit for merge fix,2015-04-04 17:53:49+02:00,app.userprefs,['17c9ad40fa19a412ad560a9becde39b9df038741'],10,298,273,25,bug fix,1.0,"commit message includes the keyword 'fix', indicating a bug fix"
4241,5e2547b851fb72746b50de15f78449fea31e2055,merge,2015-04-04 17:56:35+02:00,,"['495465a48afc49704279b74f49e232317413688a', '3653be99243f1b97ac234910a68e794e21be3005']",1,5,5,0,not bug fix,1.0,commit message is related to merging changes
4242,6e7895e6ffa782758bbf40d1ad5a6ebab284428f,Storage update,2015-04-04 19:00:07+02:00,Resources.meta,['face58a14ba0e14f230d14c9393181c23fced8ca'],2,25,8,17,not bug fix,0.8,commit message is too vague to determine if it's a bug fix
4243,6e7895e6ffa782758bbf40d1ad5a6ebab284428f,Storage update,2015-04-04 19:00:07+02:00,Storage.cs,['face58a14ba0e14f230d14c9393181c23fced8ca'],2,25,8,17,not bug fix,0.8,commit message is too vague to determine if it's a bug fix
4244,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,MainMenuScene.unity,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4245,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,DownloadFailedException.cs,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4246,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,DownloadFailedException.cs.meta,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4247,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,UploadFailedException.cs,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4248,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,Art.cs,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4249,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,Catalog.cs,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4250,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,ArtCatalog.cs,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4251,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,ArtworkGUIData.cs,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4252,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,LoginGUI.cs,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4253,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,zxing.unity.dll.meta~feature_storage,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4254,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,zxing.unity.dll.meta~feature_storage.meta,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4255,814e09dd0100b762205452f590263de07b4f45c6,commit before merge,2015-04-05 09:46:35+02:00,app.userprefs,['5e2547b851fb72746b50de15f78449fea31e2055'],12,137,19,118,not bug fix,1.0,commit message does not include keywords relating to bug fixes
4256,2c3f7aa406d479ddc1c9aea8bfbcdb744878de95,Save current user to file,2015-04-06 15:35:46+02:00,Fonts.meta,['706a98ab9ca964289150ed7bcb498e848f3c511f'],2,113,13,100,not bug fix,1.0,commit message includes keywords relating to saving state
4257,2c3f7aa406d479ddc1c9aea8bfbcdb744878de95,Save current user to file,2015-04-06 15:35:46+02:00,SessionManager.cs,['706a98ab9ca964289150ed7bcb498e848f3c511f'],2,113,13,100,not bug fix,1.0,commit message includes keywords relating to saving state
4258,957295e23b92fa795b0f550b9d26c2c1411fad46,Added debugging for Pieter,2015-04-08 19:22:43+02:00,QRView.cs,['007af55618c083b5b06d4acfab14f90308077915'],2,29,6,23,not bug fix,1.0,commit message includes keywords relating to debugging
4259,957295e23b92fa795b0f550b9d26c2c1411fad46,Added debugging for Pieter,2015-04-08 19:22:43+02:00,QRGenerator.cs,['007af55618c083b5b06d4acfab14f90308077915'],2,29,6,23,not bug fix,1.0,commit message includes keywords relating to debugging
4260,dc45fda4dfee44fef29c635cc90c3547505b26b9,merge fix,2015-04-09 14:57:26+02:00,,"['814e09dd0100b762205452f590263de07b4f45c6', '6e7895e6ffa782758bbf40d1ad5a6ebab284428f']",6,47,21,26,not bug fix,0.8,"commit message is too vague to be considered a bug fix, likely referring to merging a patch or change"
4261,c733b781f873a55650477447a8e7f387620b3d5e,merge fix,2015-04-09 15:04:04+02:00,,"['dc45fda4dfee44fef29c635cc90c3547505b26b9', '706a98ab9ca964289150ed7bcb498e848f3c511f']",7,1564,745,819,bug fix,1.0,commit message includes keyword 'fix'
4262,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,MainMenuScene.unity,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4263,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,Art.cs,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4264,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,Catalog.cs,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4265,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,ArtCatalog.cs,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4266,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,ArtworkGUIData.cs,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4267,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,BasicActions.cs,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4268,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,FileBrowser.cs,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4269,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,GUIControl.cs,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4270,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,LoginGUI.cs,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4271,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,PopUpWindow.cs,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4272,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,PopUpWindow.cs.meta,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4273,1cfed611929cde9c93bc12a5ebdfaa7978c1117a,"added more asyncloader where needed, found some bugs in it, added a popupwindow to alert the user",2015-04-11 13:57:13+02:00,app.userprefs,['c733b781f873a55650477447a8e7f387620b3d5e'],12,268,84,184,bug fix,1.0,commit message includes keywords 'bugs' and mentions fixing issues
4274,0229095ecffad939e41cbdcd06ceef5c65b44378,"Added possibility to post jsons
* uniform way to create the API objects
* changed dictionaries to hashtables",2015-04-15 16:43:58+02:00,Fonts.meta,['706a98ab9ca964289150ed7bcb498e848f3c511f'],8,109,48,61,not bug fix,1.0,commit message mentions adding features and does not relate to bug fixes
4275,0229095ecffad939e41cbdcd06ceef5c65b44378,"Added possibility to post jsons
* uniform way to create the API objects
* changed dictionaries to hashtables",2015-04-15 16:43:58+02:00,APIConnection.cs,['706a98ab9ca964289150ed7bcb498e848f3c511f'],8,109,48,61,not bug fix,1.0,commit message mentions adding features and does not relate to bug fixes
4276,0229095ecffad939e41cbdcd06ceef5c65b44378,"Added possibility to post jsons
* uniform way to create the API objects
* changed dictionaries to hashtables",2015-04-15 16:43:58+02:00,ArtistController.cs,['706a98ab9ca964289150ed7bcb498e848f3c511f'],8,109,48,61,not bug fix,1.0,commit message mentions adding features and does not relate to bug fixes
4277,0229095ecffad939e41cbdcd06ceef5c65b44378,"Added possibility to post jsons
* uniform way to create the API objects
* changed dictionaries to hashtables",2015-04-15 16:43:58+02:00,ArtworkController.cs,['706a98ab9ca964289150ed7bcb498e848f3c511f'],8,109,48,61,not bug fix,1.0,commit message mentions adding features and does not relate to bug fixes
4278,0229095ecffad939e41cbdcd06ceef5c65b44378,"Added possibility to post jsons
* uniform way to create the API objects
* changed dictionaries to hashtables",2015-04-15 16:43:58+02:00,MuseumController.cs,['706a98ab9ca964289150ed7bcb498e848f3c511f'],8,109,48,61,not bug fix,1.0,commit message mentions adding features and does not relate to bug fixes
4279,0229095ecffad939e41cbdcd06ceef5c65b44378,"Added possibility to post jsons
* uniform way to create the API objects
* changed dictionaries to hashtables",2015-04-15 16:43:58+02:00,SessionManager.cs,['706a98ab9ca964289150ed7bcb498e848f3c511f'],8,109,48,61,not bug fix,1.0,commit message mentions adding features and does not relate to bug fixes
4280,0229095ecffad939e41cbdcd06ceef5c65b44378,"Added possibility to post jsons
* uniform way to create the API objects
* changed dictionaries to hashtables",2015-04-15 16:43:58+02:00,UserController.cs,['706a98ab9ca964289150ed7bcb498e848f3c511f'],8,109,48,61,not bug fix,1.0,commit message mentions adding features and does not relate to bug fixes
4281,0229095ecffad939e41cbdcd06ceef5c65b44378,"Added possibility to post jsons
* uniform way to create the API objects
* changed dictionaries to hashtables",2015-04-15 16:43:58+02:00,QualitySettings.asset,['706a98ab9ca964289150ed7bcb498e848f3c511f'],8,109,48,61,not bug fix,1.0,commit message mentions adding features and does not relate to bug fixes
4282,064ac793a379142f624381212f46a57dd5b65fe1,Made changes requested by Titouan,2015-04-15 17:33:03+02:00,SessionManager.cs,['2c3f7aa406d479ddc1c9aea8bfbcdb744878de95'],1,30,11,19,not bug fix,0.9,"commit message only mentions making changes, lacks specific indication of bug fixing"
4283,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Ceiling1Material.mat,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4284,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Ceiling3Material.mat,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4285,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Ceiling3Material.mat.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4286,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Floor3Material.mat,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4287,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Floor3Material.mat.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4288,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Floor4Material.mat,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4289,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Floor4Material.mat.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4290,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Frame1Material.mat,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4291,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Frame1Material.mat.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4292,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Frame2Material.mat,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4293,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Frame2Material.mat.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4294,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,GlassMaterial.mat,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4295,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,GlassMaterial.mat.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4296,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,LampMaterial.mat,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4297,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,LampMaterial.mat.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4298,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,PictureMaterial.mat,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4299,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,PictureMaterial.mat.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4300,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Wall3Material.mat,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4301,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Wall3Material.mat.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4302,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Frame1.FBX,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4303,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Frame1.FBX.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4304,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Frame2.FBX,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4305,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Frame2.FBX.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4306,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Lamp.FBX,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4307,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Lamp.FBX.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4308,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,MuseumArt.cs,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4309,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Frame.cs,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4310,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Frame.cs.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4311,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Shaders.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4312,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,GlassStainedBumpDistort.shader,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4313,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,GlassStainedBumpDistort.shader.meta,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
4314,b3f5f8a6b5e5454dd5325afea3666f85f5ab46f7,"Art frames, new styles and a lamp",2015-04-16 00:44:06+02:00,Ceiling3.png,['9b081814f37cd9669af544dd19a691625cf78170'],64,1248,7,1241,not bug fix,1.0,commit message does not include any bug-related keywords
